Date,Open,High,Low,Close,Date_from_start,day_of_week,month,group_id
2024-05-16,3.2859075,3.3140607,3.2602496,3.2899132,4070.0,3.0,5.0,Syn
2024-05-15,3.2857473,3.3129003,3.2619,3.2850525,4069.0,2.0,5.0,Syn
2024-05-14,3.276589,3.3050072,3.2564125,3.2842605,4068.0,1.0,5.0,Syn
2024-05-13,3.2699642,3.2949028,3.2456632,3.2713232,4067.0,0.0,5.0,Syn
2024-05-10,3.281677,3.3029559,3.2518728,3.2727914,4064.0,4.0,5.0,Syn
2024-05-09,3.2769225,3.3018498,3.2548056,3.279728,4063.0,3.0,5.0,Syn
2024-05-08,3.2709885,3.2921088,3.2475007,3.2708483,4062.0,2.0,5.0,Syn
2024-05-07,3.2753356,3.295173,3.2470913,3.2700455,4061.0,1.0,5.0,Syn
2024-05-06,3.2721841,3.2974865,3.2496052,3.2748847,4060.0,0.0,5.0,Syn
2024-05-03,3.27438,3.2978003,3.248856,3.2713177,4057.0,4.0,5.0,Syn
2024-05-02,3.272226,3.295873,3.248287,3.2709963,4056.0,3.0,5.0,Syn
2024-05-01,3.2749104,3.3003645,3.251086,3.274893,4055.0,2.0,5.0,Syn
2024-04-30,3.2743006,3.302852,3.2480526,3.27527,4054.0,1.0,4.0,Syn
2024-04-29,3.2706435,3.2973924,3.246243,3.273801,4053.0,0.0,4.0,Syn
2024-04-26,3.269534,3.2929223,3.2449226,3.2683175,4050.0,4.0,4.0,Syn
2024-04-25,3.2651212,3.2879746,3.244401,3.2683086,4049.0,3.0,4.0,Syn
2024-04-24,3.2654185,3.2911003,3.2387755,3.2651992,4048.0,2.0,4.0,Syn
2024-04-23,3.2665122,3.2882721,3.236038,3.2631617,4047.0,1.0,4.0,Syn
2024-04-22,3.2631047,3.286363,3.2402022,3.265421,4046.0,0.0,4.0,Syn
2024-04-19,3.2620633,3.289104,3.2344785,3.2626672,4043.0,4.0,4.0,Syn
2024-04-18,3.2686775,3.28837,3.2375453,3.2622306,4042.0,3.0,4.0,Syn
2024-04-17,3.27045,3.2962706,3.2453375,3.269201,4041.0,2.0,4.0,Syn
2024-04-16,3.272575,3.299108,3.2432568,3.2713964,4040.0,1.0,4.0,Syn
2024-04-15,2.1376436,2.144453,2.120786,2.1464067,4039.0,0.0,4.0,Syn
2024-04-12,2.1335163,2.1511183,2.1264207,2.1359713,4036.0,4.0,4.0,Syn
2024-04-11,2.1256394,2.147178,2.1251314,2.1337426,4035.0,3.0,4.0,Syn
2024-04-10,2.1256795,2.136023,2.1146755,2.136426,4034.0,2.0,4.0,Syn
2024-04-09,2.1280365,2.133902,2.116283,2.1295235,4033.0,1.0,4.0,Syn
2024-04-08,2.1208594,2.1350048,2.1164079,2.128083,4032.0,0.0,4.0,Syn
2024-04-05,2.1214693,2.1329072,2.1085985,2.126717,4029.0,4.0,4.0,Syn
2024-04-04,2.122046,2.131609,2.1090298,2.1216362,4028.0,3.0,4.0,Syn
2024-04-03,2.1228435,2.1375253,2.1022553,2.1207123,4027.0,2.0,4.0,Syn
2024-04-02,2.1164765,2.135737,2.1048882,2.1165383,4026.0,1.0,4.0,Syn
2024-04-01,2.115006,2.1297069,2.1025057,2.1175308,4025.0,0.0,4.0,Syn
2024-03-29,2.116721,2.128138,2.1045823,2.1191368,4022.0,4.0,3.0,Syn
2024-03-28,2.1156948,2.1293278,2.1009214,2.1175313,4021.0,3.0,3.0,Syn
2024-03-27,2.112373,2.1280644,2.0988386,2.1167207,4020.0,2.0,3.0,Syn
2024-03-26,2.1159928,2.1286511,2.1034842,2.1122525,4019.0,1.0,3.0,Syn
2024-03-25,2.1107974,2.1224594,2.103205,2.1193602,4018.0,0.0,3.0,Syn
2024-03-22,2.1189923,2.12274,2.1054244,2.1155884,4015.0,4.0,3.0,Syn
2024-03-21,2.1152973,2.1300273,2.1044981,2.1165478,4014.0,3.0,3.0,Syn
2024-03-20,2.119356,2.127765,2.1100116,2.1154215,4013.0,2.0,3.0,Syn
2024-03-19,2.114528,2.131668,2.1043165,2.1220288,4012.0,1.0,3.0,Syn
2024-03-18,2.1189547,2.1315367,2.10937,2.1193054,4011.0,0.0,3.0,Syn
2024-03-15,2.1240082,2.1355999,2.1083324,2.1191895,4008.0,4.0,3.0,Syn
2024-03-14,2.1263738,2.131838,2.110261,2.1223164,4007.0,3.0,3.0,Syn
2024-03-13,2.118052,2.1412017,2.110805,2.1243682,4006.0,2.0,3.0,Syn
2024-03-12,2.1247616,2.1372802,2.1132505,2.1234014,4005.0,1.0,3.0,Syn
2024-03-11,2.1294281,2.1456525,2.1054683,2.124355,4004.0,0.0,3.0,Syn
2024-03-08,2.127135,2.1399417,2.1203077,2.1294675,4001.0,4.0,3.0,Syn
2024-03-07,2.1335623,2.141164,2.111953,2.1348007,4000.0,3.0,3.0,Syn
2024-03-06,2.131458,2.1468587,2.116909,2.1384757,3999.0,2.0,3.0,Syn
2024-03-05,2.1392846,2.1541429,2.1222417,2.135143,3998.0,1.0,3.0,Syn
2024-03-04,3.6133552,3.6466043,3.573733,3.6067145,3997.0,0.0,3.0,Syn
2024-03-01,3.607631,3.6416168,3.5761597,3.6089885,3994.0,4.0,3.0,Syn
2024-02-29,3.5997658,3.6387262,3.5697534,3.6084523,3993.0,3.0,2.0,Syn
2024-02-28,3.59505,3.631982,3.5618045,3.598406,3992.0,2.0,2.0,Syn
2024-02-27,3.5946963,3.6277175,3.5602906,3.5935297,3991.0,1.0,2.0,Syn
2024-02-26,3.589396,3.6247725,3.5574281,3.5919642,3990.0,0.0,2.0,Syn
2024-02-23,3.5792959,3.6158407,3.5530324,3.5888472,3987.0,4.0,2.0,Syn
2024-02-22,3.5770054,3.6166391,3.5419936,3.5836468,3986.0,3.0,2.0,Syn
2024-02-21,3.5762346,3.6139457,3.5435228,3.5758555,3985.0,2.0,2.0,Syn
2024-02-20,3.5654366,3.604828,3.5355072,3.5737839,3984.0,1.0,2.0,Syn
2024-02-19,3.5572088,3.593872,3.5237272,3.5594857,3983.0,0.0,2.0,Syn
2024-02-16,3.569982,3.600963,3.5296977,3.560863,3980.0,4.0,2.0,Syn
2024-02-15,3.5635324,3.5988116,3.531789,3.5666196,3979.0,3.0,2.0,Syn
2024-02-14,3.5568352,3.586948,3.5238116,3.5562494,3978.0,2.0,2.0,Syn
2024-02-13,3.559737,3.589066,3.5224953,3.5547762,3977.0,1.0,2.0,Syn
2024-02-12,3.5565526,3.5913587,3.5243175,3.5600393,3976.0,0.0,2.0,Syn
2024-02-09,3.5585613,3.5919266,3.5227814,3.5546815,3973.0,4.0,2.0,Syn
2024-02-08,3.5567372,3.590318,3.5230377,3.5557597,3972.0,3.0,2.0,Syn
2024-02-07,3.5603786,3.5952911,3.5267508,3.5603023,3971.0,2.0,2.0,Syn
2024-02-06,3.5599918,3.5995626,3.52346,3.560747,3970.0,1.0,2.0,Syn
2024-02-05,3.5558364,3.5927925,3.5212097,3.5606496,3969.0,0.0,2.0,Syn
2024-02-02,3.5547822,3.5882692,3.5204277,3.5523114,3966.0,4.0,2.0,Syn
2024-02-01,3.5504408,3.583532,3.5197146,3.5543082,3965.0,3.0,2.0,Syn
2024-01-31,3.5516384,3.5866654,3.5142999,3.5503225,3964.0,2.0,1.0,Syn
2024-01-30,3.5526903,3.5833635,3.5120013,3.5491652,3963.0,1.0,1.0,Syn
2024-01-29,3.5502055,3.5820558,3.518466,3.5521317,3962.0,0.0,1.0,Syn
2024-01-26,3.5493262,3.5862355,3.5120518,3.549183,3959.0,4.0,1.0,Syn
2024-01-25,3.5568354,3.5856917,3.5143209,3.5494044,3958.0,3.0,1.0,Syn
2024-01-24,3.5604494,3.5951793,3.5248394,3.5581934,3957.0,2.0,1.0,Syn
2024-01-23,3.5624719,3.5996044,3.523601,3.5617135,3956.0,1.0,1.0,Syn
2024-01-22,2.9135227,2.9270089,2.8891928,2.9060383,3955.0,0.0,1.0,Syn
2024-01-19,2.9100194,2.927891,2.8931825,2.9095771,3952.0,4.0,1.0,Syn
2024-01-18,2.9076982,2.9276156,2.892961,2.9122722,3951.0,3.0,1.0,Syn
2024-01-17,2.9049916,2.9218128,2.8846421,2.9076648,3950.0,2.0,1.0,Syn
2024-01-16,2.910398,2.9227195,2.8902233,2.907205,3949.0,1.0,1.0,Syn
2024-01-12,2.9065127,2.9244807,2.8933332,2.908781,3945.0,4.0,1.0,Syn
2024-01-10,2.9075265,2.9230766,2.8906271,2.9095752,3943.0,2.0,1.0,Syn
2024-01-09,2.9075236,2.924909,2.8880908,2.907865,3942.0,1.0,1.0,Syn
2024-01-08,2.9105248,2.927456,2.8904629,2.9073215,3941.0,0.0,1.0,Syn
2024-01-05,2.902278,2.9215086,2.8857923,2.906468,3938.0,4.0,1.0,Syn
2024-01-04,2.8990054,2.9130535,2.876855,2.8977385,3937.0,3.0,1.0,Syn
2024-01-03,2.906183,2.9208627,2.8860023,2.9007697,3936.0,2.0,1.0,Syn
2024-01-02,2.9046824,2.9199455,2.8888924,2.9046848,3935.0,1.0,1.0,Syn
2023-12-29,2.9002633,2.917984,2.8819573,2.901745,3931.0,4.0,12.0,Syn
2023-12-28,2.9062822,2.9182894,2.8842182,2.89965,3930.0,3.0,12.0,Syn
2023-12-27,2.9053614,2.9224672,2.8879554,2.9064481,3929.0,2.0,12.0,Syn
2023-12-26,2.907214,2.9217334,2.8885744,2.9058914,3928.0,1.0,12.0,Syn
2023-12-22,2.905195,2.9194314,2.8876245,2.904227,3924.0,4.0,12.0,Syn
2023-12-21,2.9062366,2.922868,2.890037,2.9054394,3923.0,3.0,12.0,Syn
2023-12-20,2.9037602,2.9231002,2.8849232,2.9072793,3922.0,2.0,12.0,Syn
2023-12-19,2.9013603,2.9204733,2.885758,2.904726,3921.0,1.0,12.0,Syn
2023-12-18,2.8998208,2.915252,2.8824546,2.899771,3920.0,0.0,12.0,Syn
2023-12-15,2.8958979,2.912143,2.8804924,2.8989544,3917.0,4.0,12.0,Syn
2023-12-14,2.8910763,2.9123461,2.8751025,2.8945599,3916.0,3.0,12.0,Syn
2023-12-13,2.8936498,2.9078863,2.8740103,2.8905265,3915.0,2.0,12.0,Syn
2023-12-12,2.8907502,2.9077358,2.871609,2.8926795,3914.0,1.0,12.0,Syn
2023-12-11,2.8883681,2.9071224,2.870154,2.8909948,3913.0,0.0,12.0,Syn
2023-12-08,2.8918588,2.9065413,2.868745,2.8876987,3910.0,4.0,12.0,Syn
2023-12-07,2.893793,2.9106996,2.8741481,2.8927104,3909.0,3.0,12.0,Syn
2023-12-06,2.8929975,2.9110727,2.8726122,2.892355,3908.0,2.0,12.0,Syn
2023-12-05,4.5463967,4.5935807,4.473434,4.5193734,3907.0,1.0,12.0,Syn
2023-12-04,4.5356946,4.594084,4.4863505,4.532595,3906.0,0.0,12.0,Syn
2023-12-01,4.534268,4.596314,4.4872527,4.5442376,3903.0,4.0,12.0,Syn
2023-11-30,4.530359,4.5854154,4.476395,4.5347204,3902.0,3.0,11.0,Syn
2023-11-29,4.5432096,4.5793366,4.4808397,4.5354614,3901.0,2.0,11.0,Syn
2023-11-28,4.5299625,4.5898433,4.4840527,4.541784,3900.0,1.0,11.0,Syn
2023-11-27,4.531588,4.583124,4.4852242,4.5461802,3899.0,0.0,11.0,Syn
2023-11-24,4.5411954,4.590512,4.4790373,4.5340333,3896.0,4.0,11.0,Syn
2023-11-23,4.54581,4.5986466,4.4830856,4.534318,3895.0,3.0,11.0,Syn
2023-11-22,4.535681,4.582147,4.494394,4.545884,3894.0,2.0,11.0,Syn
2023-11-21,4.5265594,4.5666122,4.475176,4.5260625,3893.0,1.0,11.0,Syn
2023-11-20,4.5396633,4.5918813,4.483974,4.5219207,3892.0,0.0,11.0,Syn
2023-11-17,4.537944,4.586067,4.4894953,4.5486207,3889.0,4.0,11.0,Syn
2023-11-16,4.5259924,4.5779305,4.4777384,4.5246277,3888.0,3.0,11.0,Syn
2023-11-15,4.5433517,4.5884337,4.48448,4.5264196,3887.0,2.0,11.0,Syn
2023-11-14,4.528954,4.586047,4.491242,4.537866,3886.0,1.0,11.0,Syn
2023-11-13,4.5400743,4.5788083,4.486755,4.5344114,3885.0,0.0,11.0,Syn
2023-11-10,4.542822,4.5908394,4.4912186,4.533021,3882.0,4.0,11.0,Syn
2023-11-09,4.544345,4.599217,4.4951086,4.542685,3881.0,3.0,11.0,Syn
2023-11-08,4.5401874,4.5909047,4.4899645,4.54197,3880.0,2.0,11.0,Syn
2023-11-07,4.529745,4.585103,4.4841504,4.5341325,3879.0,1.0,11.0,Syn
2023-11-06,4.5317035,4.5707545,4.474722,4.5240664,3878.0,0.0,11.0,Syn
2023-11-03,4.517405,4.564195,4.4772415,4.526488,3875.0,4.0,11.0,Syn
2023-11-02,4.5084558,4.5701714,4.4610233,4.5173273,3874.0,3.0,11.0,Syn
2023-11-01,4.5133486,4.5609756,4.462259,4.5080147,3873.0,2.0,11.0,Syn
2023-10-31,4.510266,4.5612674,4.4499454,4.510621,3872.0,1.0,10.0,Syn
2023-10-30,4.4952807,4.549963,4.445421,4.5127635,3871.0,0.0,10.0,Syn
2023-10-27,4.5119705,4.5523653,4.456002,4.499939,3868.0,4.0,10.0,Syn
2023-10-26,4.5085125,4.5610504,4.4673643,4.5118093,3867.0,3.0,10.0,Syn
2023-10-25,4.523163,4.5687847,4.4577765,4.507977,3866.0,2.0,10.0,Syn
2023-10-24,3.6966429,3.7303262,3.654313,3.6880367,3865.0,1.0,10.0,Syn
2023-10-23,3.688866,3.7264752,3.6559484,3.6906874,3864.0,0.0,10.0,Syn
2023-10-20,3.6820104,3.723722,3.6507447,3.690245,3861.0,4.0,10.0,Syn
2023-10-19,3.6767302,3.7144554,3.6405265,3.6811073,3860.0,3.0,10.0,Syn
2023-10-18,3.6762176,3.7103684,3.6405158,3.676419,3859.0,2.0,10.0,Syn
2023-10-17,3.6680343,3.706732,3.6378791,3.6725135,3858.0,1.0,10.0,Syn
2023-10-16,3.6618776,3.6987922,3.631116,3.669518,3857.0,0.0,10.0,Syn
2023-10-13,3.6569457,3.6985445,3.6212382,3.6635423,3854.0,4.0,10.0,Syn
2023-10-12,3.6584377,3.6958148,3.6224115,3.6563606,3853.0,3.0,10.0,Syn
2023-10-11,3.64658,3.6863196,3.6139534,3.6543908,3852.0,2.0,10.0,Syn
2023-10-10,3.640028,3.6752417,3.6010995,3.6402428,3851.0,1.0,10.0,Syn
2023-10-09,3.6495547,3.683513,3.6095161,3.6423879,3850.0,0.0,10.0,Syn
2023-10-06,3.643203,3.6795702,3.6109073,3.646591,3847.0,4.0,10.0,Syn
2023-10-05,3.636709,3.6713493,3.6011035,3.6369476,3846.0,3.0,10.0,Syn
2023-10-04,3.6396697,3.670844,3.6006002,3.6343536,3845.0,2.0,10.0,Syn
2023-10-03,3.637077,3.673974,3.6033788,3.6399603,3844.0,1.0,10.0,Syn
2023-10-02,3.63903,3.6724122,3.601311,3.635426,3843.0,0.0,10.0,Syn
2023-09-29,3.637848,3.671694,3.6018898,3.6365454,3840.0,4.0,9.0,Syn
2023-09-28,3.6409087,3.6776555,3.6061854,3.6401558,3839.0,3.0,9.0,Syn
2023-09-27,3.6398034,3.6790247,3.601306,3.6419022,3838.0,2.0,9.0,Syn
2023-09-26,3.6357489,3.675368,3.601253,3.641128,3837.0,1.0,9.0,Syn
2023-09-25,3.6352344,3.6686451,3.5981057,3.632235,3836.0,0.0,9.0,Syn
2023-09-22,3.6305418,3.666047,3.5971708,3.6341908,3833.0,4.0,9.0,Syn
2023-09-21,3.628116,3.6677573,3.5915027,3.6297164,3832.0,3.0,9.0,Syn
2023-09-20,3.6316,3.6634984,3.5911202,3.6264756,3831.0,2.0,9.0,Syn
2023-09-19,3.630054,3.665109,3.593312,3.6311858,3830.0,1.0,9.0,Syn
2023-09-18,3.6280735,3.6664648,3.5900335,3.6297555,3829.0,0.0,9.0,Syn
2023-09-15,3.6352444,3.6670043,3.5911818,3.627583,3826.0,4.0,9.0,Syn
2023-09-14,3.6408129,3.6754332,3.602157,3.6362827,3825.0,3.0,9.0,Syn
2023-09-13,3.6424842,3.6797776,3.6021283,3.6406596,3824.0,2.0,9.0,Syn
2023-09-12,3.1233165,3.139556,3.0974474,3.1168332,3823.0,1.0,9.0,Syn
2023-09-11,3.120158,3.1398652,3.1017914,3.1200109,3822.0,0.0,9.0,Syn
2023-09-08,3.1170292,3.1387553,3.1002967,3.1220114,3819.0,4.0,9.0,Syn
2023-09-07,3.1144094,3.1337252,3.0923903,3.1172428,3818.0,3.0,9.0,Syn
2023-09-06,3.1189487,3.1341627,3.096567,3.1160183,3817.0,2.0,9.0,Syn
2023-09-05,3.114148,3.1340468,3.098884,3.1163166,3816.0,1.0,9.0,Syn
2023-09-04,3.1135535,3.1314378,3.0951478,3.1158643,3815.0,0.0,9.0,Syn
2023-09-01,3.1123123,3.1325202,3.0913568,3.1145372,3812.0,4.0,9.0,Syn
2023-08-31,3.11541,3.134799,3.0942116,3.1123729,3811.0,3.0,8.0,Syn
2023-08-30,3.1060605,3.1281471,3.0878308,3.1109364,3810.0,2.0,8.0,Syn
2023-08-29,3.102031,3.119851,3.0786617,3.1017034,3809.0,1.0,8.0,Syn
2023-08-28,3.110454,3.127126,3.088181,3.1055982,3808.0,0.0,8.0,Syn
2023-08-25,3.1079183,3.1267405,3.0897987,3.1088736,3805.0,4.0,8.0,Syn
2023-08-24,3.1027327,3.1219368,3.0827236,3.104809,3804.0,3.0,8.0,Syn
2023-08-23,3.1076436,3.1214793,3.0847182,3.1024694,3803.0,2.0,8.0,Syn
2023-08-22,3.106334,3.1252646,3.0872407,3.109177,3802.0,1.0,8.0,Syn
2023-08-21,3.1080446,3.1254833,3.0868905,3.1069226,3801.0,0.0,8.0,Syn
2023-08-18,3.1065378,3.1231701,3.086376,3.1059225,3798.0,4.0,8.0,Syn
2023-08-17,3.1092205,3.1272905,3.0905633,3.1082702,3797.0,3.0,8.0,Syn
2023-08-16,3.107124,3.1298678,3.08627,3.1110668,3796.0,2.0,8.0,Syn
2023-08-15,3.1048458,3.1259954,3.086609,3.109536,3795.0,1.0,8.0,Syn
2023-08-14,3.102152,3.1209948,3.0841928,3.1030824,3794.0,0.0,8.0,Syn
2023-08-11,3.0991008,3.1176417,3.0816424,3.1026378,3791.0,4.0,8.0,Syn
2023-08-10,3.0964618,3.1183386,3.0773485,3.09862,3790.0,3.0,8.0,Syn
2023-08-09,3.098415,3.1145108,3.076041,3.0962574,3789.0,2.0,8.0,Syn
2023-08-08,3.0968173,3.1148229,3.0762165,3.098587,3788.0,1.0,8.0,Syn
2023-08-07,3.09531,3.116193,3.0749712,3.096917,3787.0,0.0,8.0,Syn
2023-08-04,3.0994709,3.1155696,3.073186,3.0955725,3784.0,4.0,8.0,Syn
2023-08-03,3.1021242,3.1210206,3.0800622,3.1014812,3783.0,3.0,8.0,Syn
2023-08-02,3.1008792,3.1219327,3.0801861,3.102019,3782.0,2.0,8.0,Syn
2023-08-01,3.0729868,3.0873978,3.0482857,3.06622,3781.0,1.0,8.0,Syn
2023-07-31,3.0693212,3.0886283,3.052317,3.0693834,3780.0,0.0,7.0,Syn
2023-07-28,3.0666764,3.0875783,3.0515072,3.0713472,3777.0,4.0,7.0,Syn
2023-07-27,3.06408,3.0816047,3.0427158,3.0673122,3776.0,3.0,7.0,Syn
2023-07-26,3.0687327,3.082568,3.0478797,3.0664287,3775.0,2.0,7.0,Syn
2023-07-25,3.0630975,3.0823743,3.0507476,3.0659332,3774.0,1.0,7.0,Syn
2023-07-24,3.0647051,3.0807066,3.0460026,3.0657163,3773.0,0.0,7.0,Syn
2023-07-21,3.0624216,3.081314,3.043371,3.0644383,3770.0,4.0,7.0,Syn
2023-07-20,3.0666156,3.0838237,3.0460613,3.0630112,3769.0,3.0,7.0,Syn
2023-07-19,3.057068,3.07746,3.0394828,3.0614343,3768.0,2.0,7.0,Syn
2023-07-18,3.0540547,3.0693915,3.0302632,3.0528798,3767.0,1.0,7.0,Syn
2023-07-17,3.0607877,3.076789,3.0408995,3.0572445,3766.0,0.0,7.0,Syn
2023-07-14,3.0586126,3.0759838,3.0422003,3.059429,3763.0,4.0,7.0,Syn
2023-07-13,3.0538301,3.0733402,3.0346265,3.056514,3762.0,3.0,7.0,Syn
2023-07-12,3.0586286,3.0714996,3.0370328,3.0535958,3761.0,2.0,7.0,Syn
2023-07-11,3.0579255,3.0756903,3.0399647,3.0603528,3760.0,1.0,7.0,Syn
2023-07-10,3.0593884,3.0751083,3.0395894,3.0587401,3759.0,0.0,7.0,Syn
2023-07-07,3.0580354,3.0728457,3.039004,3.0575426,3756.0,4.0,7.0,Syn
2023-07-06,3.0603733,3.0771725,3.0433807,3.0591462,3755.0,3.0,7.0,Syn
2023-07-05,3.0578454,3.078464,3.0383468,3.0626347,3754.0,2.0,7.0,Syn
2023-07-04,3.055902,3.0761454,3.0398617,3.0607436,3753.0,1.0,7.0,Syn
2023-07-03,3.0534875,3.0705252,3.0365572,3.0544367,3752.0,0.0,7.0,Syn
2023-06-30,3.0506468,3.0682297,3.033832,3.0537841,3749.0,4.0,6.0,Syn
2023-06-29,3.0462556,3.0682325,3.0297248,3.0498545,3748.0,3.0,6.0,Syn
2023-06-28,3.0492692,3.0640419,3.0291905,3.0465426,3747.0,2.0,6.0,Syn
2023-06-27,3.0481818,3.0657716,3.027324,3.0495455,3746.0,1.0,6.0,Syn
