Date,Open,High,Low,Close,Date_from_start,day_of_week,month,group_id
2024-03-18,4.5035863,4.5627165,4.458,4.5150046,4011.0,0.0,3.0,Syn
2024-03-15,4.501461,4.5543747,4.454972,4.501704,4008.0,4.0,3.0,Syn
2024-03-14,4.5003543,4.5509577,4.45733,4.5067024,4007.0,3.0,3.0,Syn
2024-03-13,4.4943466,4.549289,4.4470177,4.5005293,4006.0,2.0,3.0,Syn
2024-03-12,4.4945664,4.5423636,4.4397635,4.4894094,4005.0,1.0,3.0,Syn
2024-03-11,4.4891586,4.545822,4.439338,4.4940863,4004.0,0.0,3.0,Syn
2024-03-08,4.4804235,4.539157,4.4338927,4.4903016,4001.0,4.0,3.0,Syn
2024-03-07,4.48519,4.5331006,4.430327,4.479482,4000.0,3.0,3.0,Syn
2024-03-06,4.4901204,4.5390477,4.4433513,4.4878316,3999.0,2.0,3.0,Syn
2024-03-05,4.483766,4.538113,4.43594,4.4892745,3998.0,1.0,3.0,Syn
2024-03-04,2.2759244,2.2952683,2.2546432,2.272629,3997.0,0.0,3.0,Syn
2024-03-01,2.2748723,2.294061,2.2570043,2.2727883,3994.0,4.0,3.0,Syn
2024-02-29,2.2713447,2.2932699,2.2536826,2.2741523,3993.0,3.0,2.0,Syn
2024-02-28,2.2707112,2.289416,2.249901,2.268548,3992.0,2.0,2.0,Syn
2024-02-27,2.276612,2.2930005,2.256068,2.2719011,3991.0,1.0,2.0,Syn
2024-02-26,2.2753906,2.2945776,2.258357,2.274768,3990.0,0.0,2.0,Syn
2024-02-23,2.2696462,2.2898576,2.2542868,2.271109,3987.0,4.0,2.0,Syn
2024-02-22,2.2683403,2.289513,2.2503643,2.2697709,3986.0,3.0,2.0,Syn
2024-02-21,2.267082,2.286951,2.2472222,2.2667124,3985.0,2.0,2.0,Syn
2024-02-20,2.26478,2.2840643,2.2454824,2.2642677,3984.0,1.0,2.0,Syn
2024-02-19,2.2645996,2.283783,2.2417653,2.2625678,3983.0,0.0,2.0,Syn
2024-02-16,2.2735627,2.291611,2.2495854,2.2660437,3980.0,4.0,2.0,Syn
2024-02-15,2.2724657,2.2925692,2.2517369,2.2709377,3979.0,3.0,2.0,Syn
2024-02-14,2.273414,2.291498,2.2510054,2.2703085,3978.0,2.0,2.0,Syn
2024-02-13,2.2760105,2.2931585,2.253272,2.2699034,3977.0,1.0,2.0,Syn
2024-02-12,2.2754483,2.295387,2.254493,2.2745986,3976.0,0.0,2.0,Syn
2024-02-09,2.272616,2.2929347,2.2534559,2.2725334,3973.0,4.0,2.0,Syn
2024-02-08,2.2709436,2.2894514,2.250697,2.2699249,3972.0,3.0,2.0,Syn
2024-02-07,2.2701983,2.2897775,2.2502234,2.2706459,3971.0,2.0,2.0,Syn
2024-02-06,2.2707825,2.291425,2.2485228,2.269952,3970.0,1.0,2.0,Syn
2024-02-05,2.2740872,2.2949116,2.252306,2.2711132,3969.0,0.0,2.0,Syn
2024-02-02,2.276964,2.296313,2.254363,2.2748358,3966.0,4.0,2.0,Syn
2024-02-01,2.275662,2.2943103,2.2564192,2.2753205,3965.0,3.0,2.0,Syn
2024-01-31,2.2762089,2.2953687,2.2549431,2.2748697,3964.0,2.0,1.0,Syn
2024-01-30,2.27776,2.294851,2.2543316,2.2748673,3963.0,1.0,1.0,Syn
2024-01-29,2.2772243,2.2964263,2.2560008,2.2764013,3962.0,0.0,1.0,Syn
2024-01-26,2.2808373,2.2996838,2.2580948,2.2786276,3959.0,4.0,1.0,Syn
2024-01-25,2.2839181,2.3024561,2.2622993,2.2820694,3958.0,3.0,1.0,Syn
2024-01-24,2.2854774,2.3067284,2.2637563,2.28397,3957.0,2.0,1.0,Syn
2024-01-23,2.2870033,2.3059845,2.2642071,2.2845485,3956.0,1.0,1.0,Syn
2024-01-22,2.6754866,2.6926737,2.653378,2.6699386,3955.0,0.0,1.0,Syn
2024-01-19,2.6752727,2.6910956,2.6561162,2.6704776,3952.0,4.0,1.0,Syn
2024-01-18,2.6731493,2.6915321,2.6548321,2.673336,3951.0,3.0,1.0,Syn
2024-01-17,2.6726468,2.689604,2.6509614,2.6686423,3950.0,2.0,1.0,Syn
2024-01-16,2.679201,2.692855,2.6575904,2.6720848,3949.0,1.0,1.0,Syn
2024-01-12,2.6787717,2.6958652,2.6605773,2.6762154,3945.0,4.0,1.0,Syn
2024-01-10,2.6741912,2.6915438,2.6580787,2.6732364,3943.0,2.0,1.0,Syn
2024-01-09,2.6726427,2.6906223,2.6547318,2.672464,3942.0,1.0,1.0,Syn
2024-01-08,2.6704946,2.6883662,2.651754,2.6694,3941.0,0.0,1.0,Syn
2024-01-05,2.6676965,2.6845589,2.6490006,2.6656497,3938.0,4.0,1.0,Syn
2024-01-04,2.666662,2.6823733,2.644477,2.6626928,3937.0,3.0,1.0,Syn
2024-01-03,2.672461,2.6870284,2.6512475,2.665188,3936.0,2.0,1.0,Syn
2024-01-02,2.6717606,2.68862,2.6529408,2.6683114,3935.0,1.0,1.0,Syn
2023-12-29,2.671703,2.6870081,2.6512651,2.6677172,3931.0,4.0,12.0,Syn
2023-12-28,2.674672,2.6884992,2.6531646,2.6673472,3930.0,3.0,12.0,Syn
2023-12-27,2.6763694,2.6926084,2.6551235,2.6719441,3929.0,2.0,12.0,Syn
2023-12-26,2.674851,2.6919267,2.6553605,2.6717908,3928.0,1.0,12.0,Syn
2023-12-22,2.67422,2.6886551,2.6542192,2.6705713,3924.0,4.0,12.0,Syn
2023-12-21,2.672255,2.689428,2.6564388,2.6712103,3923.0,3.0,12.0,Syn
2023-12-20,2.6706893,2.6888247,2.6503866,2.6682887,3922.0,2.0,12.0,Syn
2023-12-19,2.671883,2.6888778,2.6521597,2.6676111,3921.0,1.0,12.0,Syn
2023-12-18,2.6736965,2.6899412,2.6535196,2.6699338,3920.0,0.0,12.0,Syn
2023-12-15,2.6720836,2.687234,2.6546464,2.6697958,3917.0,4.0,12.0,Syn
2023-12-14,2.6726596,2.6881645,2.6524227,2.6688175,3916.0,3.0,12.0,Syn
2023-12-13,2.6720734,2.6865773,2.6498802,2.6677706,3915.0,2.0,12.0,Syn
2023-12-12,2.6707368,2.6871662,2.6520283,2.6688044,3914.0,1.0,12.0,Syn
2023-12-11,2.671767,2.6886873,2.6514285,2.6688488,3913.0,0.0,12.0,Syn
2023-12-08,2.6740494,2.6886716,2.6525896,2.667786,3910.0,4.0,12.0,Syn
2023-12-07,2.6754618,2.6920483,2.6549177,2.6704202,3909.0,3.0,12.0,Syn
2023-12-06,2.6753647,2.6907053,2.6549387,2.6712847,3908.0,2.0,12.0,Syn
2023-12-05,4.2821426,4.323046,4.229989,4.275761,3907.0,1.0,12.0,Syn
2023-12-04,4.2818265,4.3212714,4.2366753,4.277922,3906.0,0.0,12.0,Syn
2023-12-01,4.280492,4.323973,4.2348685,4.2856555,3903.0,4.0,12.0,Syn
2023-11-30,4.2836375,4.3200955,4.236646,4.2820697,3902.0,3.0,11.0,Syn
2023-11-29,4.2895093,4.3256726,4.242153,4.284263,3901.0,2.0,11.0,Syn
2023-11-28,4.2834415,4.3256726,4.242936,4.286888,3900.0,1.0,11.0,Syn
2023-11-27,4.274408,4.3131704,4.235594,4.2800946,3899.0,0.0,11.0,Syn
2023-11-24,4.2714148,4.3150177,4.2284894,4.2770295,3896.0,4.0,11.0,Syn
2023-11-23,4.272548,4.311087,4.2276354,4.271711,3895.0,3.0,11.0,Syn
2023-11-22,4.2673244,4.3069444,4.2245264,4.2693486,3894.0,2.0,11.0,Syn
2023-11-21,4.265451,4.3033266,4.2147837,4.26362,3893.0,1.0,11.0,Syn
2023-11-20,4.2772617,4.3149266,4.229308,4.268901,3892.0,0.0,11.0,Syn
2023-11-17,4.2713165,4.314849,4.2273016,4.2752495,3889.0,4.0,11.0,Syn
2023-11-16,4.2709,4.305354,4.2229466,4.266419,3888.0,3.0,11.0,Syn
2023-11-15,4.278384,4.314367,4.23145,4.272227,3887.0,2.0,11.0,Syn
2023-11-14,4.277233,4.32103,4.234292,4.2839427,3886.0,1.0,11.0,Syn
2023-11-13,4.275876,4.316476,4.2305317,4.276434,3885.0,0.0,11.0,Syn
2023-11-10,4.273907,4.314574,4.2289906,4.27657,3882.0,4.0,11.0,Syn
2023-11-09,4.2726407,4.3147388,4.2295365,4.276842,3881.0,3.0,11.0,Syn
2023-11-08,4.2714634,4.3149652,4.2234125,4.2732816,3880.0,2.0,11.0,Syn
2023-11-07,4.2640824,4.313696,4.2233906,4.2745004,3879.0,1.0,11.0,Syn
2023-11-06,4.262571,4.303905,4.219617,4.2652845,3878.0,0.0,11.0,Syn
2023-11-03,4.258565,4.2981377,4.2217035,4.2659082,3875.0,4.0,11.0,Syn
2023-11-02,4.257473,4.2980533,4.213655,4.2602572,3874.0,3.0,11.0,Syn
2023-11-01,4.258116,4.2955914,4.2075896,4.256995,3873.0,2.0,11.0,Syn
2023-10-31,4.254428,4.298063,4.2101645,4.2590575,3872.0,1.0,10.0,Syn
2023-10-30,4.24928,4.29411,4.208743,4.2591567,3871.0,0.0,10.0,Syn
2023-10-27,4.2528596,4.2931833,4.2058625,4.2525206,3868.0,4.0,10.0,Syn
2023-10-26,4.256754,4.2988114,4.212745,4.2560644,3867.0,3.0,10.0,Syn
2023-10-25,4.252515,4.2947335,4.2109118,4.257763,3866.0,2.0,10.0,Syn
2023-10-24,2.6121778,2.633288,2.5882566,2.608403,3865.0,1.0,10.0,Syn
2023-10-23,2.6105902,2.630198,2.5894458,2.6072786,3864.0,0.0,10.0,Syn
2023-10-20,2.6076138,2.6296034,2.5875678,2.6094098,3861.0,4.0,10.0,Syn
2023-10-19,2.6067622,2.6266942,2.5825777,2.6035323,3860.0,3.0,10.0,Syn
2023-10-18,2.612145,2.6296499,2.5888562,2.606285,3859.0,2.0,10.0,Syn
2023-10-17,2.6108172,2.6312735,2.5908406,2.6094584,3858.0,1.0,10.0,Syn
2023-10-16,2.604808,2.625906,2.5864513,2.605651,3857.0,0.0,10.0,Syn
2023-10-13,2.6026192,2.624205,2.5827053,2.6037645,3854.0,4.0,10.0,Syn
2023-10-12,2.5997238,2.6209316,2.5787113,2.5996957,3853.0,3.0,10.0,Syn
2023-10-11,2.59664,2.61642,2.575115,2.5953863,3852.0,2.0,10.0,Syn
2023-10-10,2.5950403,2.6136062,2.5703325,2.5918975,3851.0,1.0,10.0,Syn
2023-10-09,2.6000357,2.6181324,2.576179,2.5938957,3850.0,0.0,10.0,Syn
2023-10-06,2.598963,2.6188655,2.577423,2.5961637,3847.0,4.0,10.0,Syn
2023-10-05,2.598712,2.616683,2.5754254,2.5952706,3846.0,3.0,10.0,Syn
2023-10-04,2.600625,2.6175988,2.5767412,2.5943177,3845.0,2.0,10.0,Syn
2023-10-03,2.6027176,2.6215293,2.5786724,2.5980453,3844.0,1.0,10.0,Syn
2023-10-02,2.6008198,2.6206758,2.5785537,2.5976534,3843.0,0.0,10.0,Syn
2023-09-29,2.5993402,2.6171212,2.5769942,2.5968504,3840.0,4.0,9.0,Syn
2023-09-28,2.5979404,2.617742,2.5802581,2.5970056,3839.0,3.0,9.0,Syn
2023-09-27,2.5964248,2.6174183,2.57315,2.5940208,3838.0,2.0,9.0,Syn
2023-09-26,2.597388,2.617581,2.5748866,2.5934656,3837.0,1.0,9.0,Syn
2023-09-25,2.5995147,2.618189,2.5760362,2.595529,3836.0,0.0,9.0,Syn
2023-09-22,2.5985305,2.6161623,2.577666,2.5960398,3833.0,4.0,9.0,Syn
2023-09-21,2.599308,2.6173735,2.5758243,2.595002,3832.0,3.0,9.0,Syn
2023-09-20,2.598356,2.615977,2.5737844,2.5942948,3831.0,2.0,9.0,Syn
2023-09-19,2.5971882,2.616755,2.5758245,2.595611,3830.0,1.0,9.0,Syn
2023-09-18,2.5983593,2.6182687,2.5748227,2.5952213,3829.0,0.0,9.0,Syn
2023-09-15,2.6020617,2.6184695,2.5770028,2.5946445,3826.0,4.0,9.0,Syn
2023-09-14,2.6041713,2.62312,2.5799634,2.5982463,3825.0,3.0,9.0,Syn
2023-09-13,2.6054804,2.6230893,2.5816326,2.6003098,3824.0,2.0,9.0,Syn
2023-09-12,2.602478,2.6213632,2.5821006,2.6042938,3823.0,1.0,9.0,Syn
2023-09-11,2.6018708,2.619287,2.5847754,2.60431,3822.0,0.0,9.0,Syn
2023-09-08,2.5994508,2.6198037,2.583029,2.6075861,3819.0,4.0,9.0,Syn
2023-09-07,2.5992951,2.6175947,2.5791519,2.6023285,3818.0,3.0,9.0,Syn
2023-09-06,2.605328,2.6205337,2.5856812,2.6054952,3817.0,2.0,9.0,Syn
2023-09-05,2.6046321,2.623347,2.5884001,2.6096947,3816.0,1.0,9.0,Syn
2023-09-04,2.5994735,2.6186087,2.5855067,2.6060998,3815.0,0.0,9.0,Syn
2023-09-01,2.598061,2.6177764,2.582059,2.6052523,3812.0,4.0,9.0,Syn
2023-08-31,2.595839,2.6152892,2.5786943,2.6021354,3811.0,3.0,8.0,Syn
2023-08-30,2.5929606,2.611182,2.5758383,2.598078,3810.0,2.0,8.0,Syn
2023-08-29,2.5917442,2.6090438,2.571151,2.595181,3809.0,1.0,8.0,Syn
2023-08-28,2.59751,2.6137042,2.578013,2.5979893,3808.0,0.0,8.0,Syn
2023-08-25,2.5965378,2.6153367,2.5793145,2.6003265,3805.0,4.0,8.0,Syn
2023-08-24,2.5965044,2.6131463,2.5775845,2.5998673,3804.0,3.0,8.0,Syn
2023-08-23,2.5990856,2.6144145,2.5795193,2.599098,3803.0,2.0,8.0,Syn
2023-08-22,2.6008592,2.6186724,2.5813086,2.603675,3802.0,1.0,8.0,Syn
2023-08-21,2.5992236,2.6178625,2.5815253,2.6033206,3801.0,0.0,8.0,Syn
2023-08-18,2.5990665,2.6144702,2.5803308,2.6028538,3798.0,4.0,8.0,Syn
2023-08-17,2.5968285,2.6166706,2.5862727,2.603929,3797.0,3.0,8.0,Syn
2023-08-16,2.5951643,2.6153457,2.576375,2.5998921,3796.0,2.0,8.0,Syn
2023-08-15,2.5961692,2.6151786,2.5782743,2.5992787,3795.0,1.0,8.0,Syn
2023-08-14,2.598396,2.6159554,2.5794525,2.6016886,3794.0,0.0,8.0,Syn
2023-08-11,2.5967755,2.61321,2.5808241,2.601591,3791.0,4.0,8.0,Syn
2023-08-10,2.597418,2.614159,2.5786452,2.600589,3790.0,3.0,8.0,Syn
2023-08-09,2.5967317,2.6127665,2.5759807,2.599786,3789.0,2.0,8.0,Syn
2023-08-08,2.5954146,2.613458,2.5784056,2.6012871,3788.0,1.0,8.0,Syn
2023-08-07,2.5964682,2.615277,2.5776792,2.6008496,3787.0,0.0,8.0,Syn
2023-08-04,2.599478,2.6149168,2.5792813,2.5999105,3784.0,4.0,8.0,Syn
2023-08-03,2.6005821,2.6187894,2.5813622,2.6024277,3783.0,3.0,8.0,Syn
2023-08-02,2.6006827,2.6173277,2.5818148,2.6038918,3782.0,2.0,8.0,Syn
2023-08-01,2.6039376,2.6255283,2.5802364,2.6004882,3781.0,1.0,8.0,Syn
2023-07-31,2.6036675,2.6229832,2.5822136,2.5995295,3780.0,0.0,7.0,Syn
2023-07-28,2.6002648,2.6227784,2.580305,2.6028564,3777.0,4.0,7.0,Syn
2023-07-27,2.5998685,2.6201942,2.575615,2.5967214,3776.0,3.0,7.0,Syn
2023-07-26,2.60527,2.6226065,2.5820236,2.599476,3775.0,2.0,7.0,Syn
2023-07-25,2.6040773,2.6244757,2.584158,2.6021953,3774.0,1.0,7.0,Syn
2023-07-24,2.597375,2.6191006,2.579768,2.5986788,3773.0,0.0,7.0,Syn
2023-07-21,2.5961637,2.6180534,2.5762115,2.5976107,3770.0,4.0,7.0,Syn
2023-07-20,2.5929983,2.6144702,2.5716312,2.5934505,3769.0,3.0,7.0,Syn
2023-07-19,2.5903542,2.6099064,2.5685647,2.5889258,3768.0,2.0,7.0,Syn
2023-07-18,2.5879788,2.6071358,2.5630648,2.5859263,3767.0,1.0,7.0,Syn
2023-07-17,2.5933673,2.6115913,2.5695574,2.587314,3766.0,0.0,7.0,Syn
2023-07-14,2.5920484,2.611711,2.5701764,2.5892887,3763.0,4.0,7.0,Syn
2023-07-13,2.5919678,2.6098897,2.5682895,2.5888186,3762.0,3.0,7.0,Syn
2023-07-12,2.5935807,2.6108565,2.5701017,2.5876963,3761.0,2.0,7.0,Syn
2023-07-11,2.596265,2.6154087,2.5719407,2.5918005,3760.0,1.0,7.0,Syn
2023-07-10,2.5939095,2.613988,2.571828,2.5912135,3759.0,0.0,7.0,Syn
2023-07-07,2.5924835,2.6103845,2.5696733,2.590283,3756.0,4.0,7.0,Syn
2023-07-06,2.591915,2.6112244,2.573288,2.5901413,3755.0,3.0,7.0,Syn
2023-07-05,2.5902467,2.611906,2.5663397,2.5882046,3754.0,2.0,7.0,Syn
2023-07-04,2.5901725,2.611636,2.5682518,2.5872352,3753.0,1.0,7.0,Syn
2023-07-03,2.592699,2.611458,2.5686033,2.5890186,3752.0,0.0,7.0,Syn
2023-06-30,2.592269,2.609713,2.570992,2.5896177,3749.0,4.0,6.0,Syn
2023-06-29,2.593491,2.6112022,2.5697784,2.5890803,3748.0,3.0,6.0,Syn
2023-06-28,2.5925786,2.610283,2.5676425,2.5889997,3747.0,2.0,6.0,Syn
2023-06-27,2.5911803,2.6107378,2.5696535,2.5899498,3746.0,1.0,6.0,Syn
2023-06-26,2.5929153,2.6126828,2.5688221,2.589951,3745.0,0.0,6.0,Syn
2023-06-23,2.596564,2.6128862,2.5717993,2.5897434,3742.0,4.0,6.0,Syn
