Date,Open,High,Low,Close,Date_from_start,day_of_week,month,group_id
2024-03-26,2.1446648,2.1607413,2.123831,2.1419494,4019.0,1.0,3.0,Syn
2024-03-25,2.1452274,2.1617942,2.127141,2.1437645,4018.0,0.0,3.0,Syn
2024-03-22,2.1470003,2.1636517,2.1293046,2.145533,4015.0,4.0,3.0,Syn
2024-03-21,2.14698,2.164691,2.1289356,2.1464014,4014.0,3.0,3.0,Syn
2024-03-20,2.1455793,2.1663575,2.129445,2.14725,4013.0,2.0,3.0,Syn
2024-03-19,2.1436718,2.1643279,2.1239543,2.1466863,4012.0,1.0,3.0,Syn
2024-03-18,2.1531365,2.1710417,2.1317322,2.147809,4011.0,0.0,3.0,Syn
2024-03-15,2.159507,2.1762893,2.136326,2.1554234,4008.0,4.0,3.0,Syn
2024-03-14,2.1604984,2.173439,2.1429904,2.1587353,4007.0,3.0,3.0,Syn
2024-03-13,2.157795,2.1788764,2.141941,2.1604648,4006.0,2.0,3.0,Syn
2024-03-12,2.1561003,2.1742685,2.1393902,2.158576,4005.0,1.0,3.0,Syn
2024-03-11,2.1567113,2.1748276,2.1399815,2.1583884,4004.0,0.0,3.0,Syn
2024-03-08,2.1602595,2.1794658,2.1412504,2.159993,4001.0,4.0,3.0,Syn
2024-03-07,2.1639783,2.1818004,2.1461656,2.162148,4000.0,3.0,3.0,Syn
2024-03-06,2.16563,2.1863937,2.1457167,2.1642828,3999.0,2.0,3.0,Syn
2024-03-05,2.1705832,2.1870646,2.1464252,2.1671975,3998.0,1.0,3.0,Syn
2024-03-04,3.621097,3.6580637,3.5838358,3.6184595,3997.0,0.0,3.0,Syn
2024-03-01,3.6165829,3.6533906,3.581892,3.617812,3994.0,4.0,3.0,Syn
2024-02-29,3.6103964,3.6501353,3.5786293,3.616821,3993.0,3.0,2.0,Syn
2024-02-28,3.6077716,3.643276,3.5722065,3.6092775,3992.0,2.0,2.0,Syn
2024-02-27,3.6085036,3.6439953,3.5745206,3.609394,3991.0,1.0,2.0,Syn
2024-02-26,3.6050856,3.6431172,3.5744267,3.6072032,3990.0,0.0,2.0,Syn
2024-02-23,3.594359,3.6327045,3.5643852,3.6014767,3987.0,4.0,2.0,Syn
2024-02-22,3.5844193,3.627259,3.5538905,3.5956721,3986.0,3.0,2.0,Syn
2024-02-21,3.5827308,3.6210186,3.550402,3.5851214,3985.0,2.0,2.0,Syn
2024-02-20,3.5749812,3.613759,3.5423133,3.5812883,3984.0,1.0,2.0,Syn
2024-02-19,3.5702891,3.6071608,3.5330715,3.5725384,3983.0,0.0,2.0,Syn
2024-02-16,3.5770404,3.6121674,3.5385482,3.573369,3980.0,4.0,2.0,Syn
2024-02-15,3.5709555,3.609854,3.5371025,3.5749238,3979.0,3.0,2.0,Syn
2024-02-14,3.5694315,3.6031218,3.5333304,3.5673037,3978.0,2.0,2.0,Syn
2024-02-13,3.5711725,3.6066537,3.5339184,3.5689104,3977.0,1.0,2.0,Syn
2024-02-12,3.5718632,3.6085193,3.5350683,3.5727787,3976.0,0.0,2.0,Syn
2024-02-09,3.5694501,3.6071796,3.5318122,3.5686305,3973.0,4.0,2.0,Syn
2024-02-08,3.565961,3.6036534,3.5315,3.5689344,3972.0,3.0,2.0,Syn
2024-02-07,3.5631933,3.6020198,3.5312994,3.567718,3971.0,2.0,2.0,Syn
2024-02-06,3.562367,3.5999136,3.5232294,3.5634148,3970.0,1.0,2.0,Syn
2024-02-05,3.559699,3.599915,3.5248773,3.5631475,3969.0,0.0,2.0,Syn
2024-02-02,3.562529,3.5978744,3.5259619,3.5585816,3966.0,4.0,2.0,Syn
2024-02-01,3.5607955,3.5961998,3.526363,3.5639288,3965.0,3.0,2.0,Syn
2024-01-31,3.5611613,3.5986667,3.5228655,3.560824,3964.0,2.0,1.0,Syn
2024-01-30,3.565454,3.5976148,3.5238328,3.559617,3963.0,1.0,1.0,Syn
2024-01-29,3.5634172,3.601751,3.5282423,3.564187,3962.0,0.0,1.0,Syn
2024-01-26,3.561542,3.6025586,3.5247107,3.5641582,3959.0,4.0,1.0,Syn
2024-01-25,3.5704494,3.6016715,3.5283992,3.5627785,3958.0,3.0,1.0,Syn
2024-01-24,3.5751936,3.6106212,3.537621,3.5698917,3957.0,2.0,1.0,Syn
2024-01-23,3.5740762,3.6117485,3.536057,3.5748327,3956.0,1.0,1.0,Syn
2024-01-22,2.9204905,2.9378476,2.8969767,2.9182131,3955.0,0.0,1.0,Syn
2024-01-19,2.9217694,2.9394789,2.9007852,2.9203653,3952.0,4.0,1.0,Syn
2024-01-18,2.9213712,2.940566,2.9009473,2.9225717,3951.0,3.0,1.0,Syn
2024-01-17,2.9215555,2.9407272,2.9004188,2.9214184,3950.0,2.0,1.0,Syn
2024-01-16,2.9268699,2.9442086,2.907675,2.9244957,3949.0,1.0,1.0,Syn
2024-01-12,2.9297545,2.9468915,2.9098947,2.9289508,3945.0,4.0,1.0,Syn
2024-01-10,2.9275591,2.9461224,2.909638,2.9280055,3943.0,2.0,1.0,Syn
2024-01-09,2.9262376,2.945054,2.9077375,2.9289923,3942.0,1.0,1.0,Syn
2024-01-08,2.9247162,2.9438887,2.9047186,2.925385,3941.0,0.0,1.0,Syn
2024-01-05,2.921441,2.9412475,2.90217,2.9236119,3938.0,4.0,1.0,Syn
2024-01-04,2.9213,2.9389663,2.8989067,2.9211528,3937.0,3.0,1.0,Syn
2024-01-03,2.9276612,2.9434361,2.904019,2.9228942,3936.0,2.0,1.0,Syn
2024-01-02,2.9257174,2.94462,2.9053054,2.9245453,3935.0,1.0,1.0,Syn
2023-12-29,2.9252343,2.9422286,2.90518,2.9256027,3931.0,4.0,12.0,Syn
2023-12-28,2.9286678,2.9446845,2.9062357,2.9255178,3930.0,3.0,12.0,Syn
2023-12-27,2.9280965,2.9469092,2.9078734,2.9283595,3929.0,2.0,12.0,Syn
2023-12-26,2.9297163,2.9489958,2.9100873,2.9296505,3928.0,1.0,12.0,Syn
2023-12-22,2.9291472,2.9452155,2.9084005,2.9290998,3924.0,4.0,12.0,Syn
2023-12-21,2.927897,2.9469438,2.90847,2.9286215,3923.0,3.0,12.0,Syn
2023-12-20,2.926638,2.9480784,2.906164,2.929952,3922.0,2.0,12.0,Syn
2023-12-19,2.9268234,2.946692,2.9063094,2.9272575,3921.0,1.0,12.0,Syn
2023-12-18,2.9274797,2.9462647,2.9084184,2.926423,3920.0,0.0,12.0,Syn
2023-12-15,2.9255323,2.9420571,2.9082592,2.9277537,3917.0,4.0,12.0,Syn
2023-12-14,2.9252748,2.9441197,2.9047575,2.9246912,3916.0,3.0,12.0,Syn
2023-12-13,2.9238222,2.941088,2.9047606,2.923283,3915.0,2.0,12.0,Syn
2023-12-12,2.9222288,2.9391916,2.9033794,2.9246812,3914.0,1.0,12.0,Syn
2023-12-11,2.9216714,2.942202,2.9027908,2.9239242,3913.0,0.0,12.0,Syn
2023-12-08,2.9215899,2.9393053,2.9028416,2.9211543,3910.0,4.0,12.0,Syn
2023-12-07,2.9213548,2.93993,2.9028459,2.9226415,3909.0,3.0,12.0,Syn
2023-12-06,2.920265,2.9382374,2.900707,2.92044,3908.0,2.0,12.0,Syn
2023-12-05,4.5086274,4.552208,4.4464245,4.4928226,3907.0,1.0,12.0,Syn
2023-12-04,4.5142817,4.56025,4.4611387,4.5056863,3906.0,0.0,12.0,Syn
2023-12-01,4.5161242,4.5653377,4.4651203,4.516833,3903.0,4.0,12.0,Syn
2023-11-30,4.5269256,4.570166,4.4713135,4.5194407,3902.0,3.0,11.0,Syn
2023-11-29,4.5353613,4.5813465,4.482204,4.529202,3901.0,2.0,11.0,Syn
2023-11-28,4.5342546,4.5877066,4.4882736,4.534942,3900.0,1.0,11.0,Syn
2023-11-27,4.5318193,4.579264,4.4827805,4.5341234,3899.0,0.0,11.0,Syn
2023-11-24,4.53362,4.588139,4.4825745,4.5353694,3896.0,4.0,11.0,Syn
2023-11-23,4.5395794,4.5899887,4.4888053,4.535971,3895.0,3.0,11.0,Syn
2023-11-22,4.5358205,4.587713,4.485688,4.53778,3894.0,2.0,11.0,Syn
2023-11-21,4.530388,4.5797114,4.4769273,4.530775,3893.0,1.0,11.0,Syn
2023-11-20,4.546956,4.595713,4.4912963,4.5343657,3892.0,0.0,11.0,Syn
2023-11-17,4.542598,4.5996327,4.4920573,4.5466113,3889.0,4.0,11.0,Syn
2023-11-16,4.543538,4.59006,4.488606,4.5364122,3888.0,3.0,11.0,Syn
2023-11-15,4.5537395,4.6034336,4.4974604,4.544736,3887.0,2.0,11.0,Syn
2023-11-14,4.551183,4.607478,4.5020733,4.5565457,3886.0,1.0,11.0,Syn
2023-11-13,4.5472074,4.599846,4.4957595,4.548838,3885.0,0.0,11.0,Syn
2023-11-10,4.5436935,4.5965714,4.4946556,4.5448575,3882.0,4.0,11.0,Syn
2023-11-09,4.5409536,4.596363,4.494773,4.544483,3881.0,3.0,11.0,Syn
2023-11-08,4.5391126,4.5932846,4.485934,4.5399914,3880.0,2.0,11.0,Syn
2023-11-07,4.526603,4.587259,4.4818788,4.539368,3879.0,1.0,11.0,Syn
2023-11-06,4.5198793,4.5737524,4.474491,4.5252438,3878.0,0.0,11.0,Syn
2023-11-03,4.5158105,4.567885,4.473515,4.523183,3875.0,4.0,11.0,Syn
2023-11-02,4.5126114,4.564531,4.4642158,4.5158334,3874.0,3.0,11.0,Syn
2023-11-01,4.5088825,4.5589423,4.4557834,4.5053506,3873.0,2.0,11.0,Syn
2023-10-31,4.5034895,4.560072,4.453861,4.5070877,3872.0,1.0,10.0,Syn
2023-10-30,4.4920816,4.5525875,4.446807,4.504724,3871.0,0.0,10.0,Syn
2023-10-27,4.494905,4.543462,4.440047,4.4922953,3868.0,4.0,10.0,Syn
2023-10-26,4.494195,4.545122,4.447521,4.4961805,3867.0,3.0,10.0,Syn
2023-10-25,4.485786,4.54065,4.4382234,4.4904737,3866.0,2.0,10.0,Syn
2023-10-24,3.7046633,3.7430239,3.6658335,3.702571,3865.0,1.0,10.0,Syn
2023-10-23,3.6998503,3.7392774,3.662208,3.7016642,3864.0,0.0,10.0,Syn
2023-10-20,3.6924405,3.7346225,3.6592271,3.700186,3861.0,4.0,10.0,Syn
2023-10-19,3.6898596,3.728432,3.6537747,3.6916919,3860.0,3.0,10.0,Syn
2023-10-18,3.6897473,3.728671,3.6564472,3.6908677,3859.0,2.0,10.0,Syn
2023-10-17,3.6875544,3.727022,3.6556923,3.6895916,3858.0,1.0,10.0,Syn
2023-10-16,3.6760917,3.716779,3.6453404,3.6844249,3857.0,0.0,10.0,Syn
2023-10-13,3.6667194,3.710737,3.634578,3.6783745,3854.0,4.0,10.0,Syn
2023-10-12,3.6660573,3.7062004,3.6307945,3.6669827,3853.0,3.0,10.0,Syn
2023-10-11,3.6570039,3.6983976,3.6221828,3.6640477,3852.0,2.0,10.0,Syn
2023-10-10,3.6523385,3.6913443,3.6128001,3.6538513,3851.0,1.0,10.0,Syn
2023-10-09,3.6606886,3.6963222,3.6191785,3.655437,3850.0,0.0,10.0,Syn
2023-10-06,3.653931,3.6949434,3.6189709,3.6576695,3847.0,4.0,10.0,Syn
2023-10-05,3.6529236,3.6879427,3.6150272,3.650813,3846.0,3.0,10.0,Syn
2023-10-04,3.655472,3.69307,3.6160448,3.6532178,3845.0,2.0,10.0,Syn
2023-10-03,3.6567492,3.6948164,3.618497,3.657683,3844.0,1.0,10.0,Syn
2023-10-02,3.6550786,3.6939864,3.6149461,3.653602,3843.0,0.0,10.0,Syn
2023-09-29,3.6510856,3.691339,3.6157057,3.653469,3840.0,4.0,9.0,Syn
2023-09-28,3.648886,3.6890943,3.6155481,3.652348,3839.0,3.0,9.0,Syn
2023-09-27,3.6483583,3.687816,3.6080892,3.649445,3838.0,2.0,9.0,Syn
2023-09-26,3.645162,3.6881607,3.6092937,3.6487274,3837.0,1.0,9.0,Syn
2023-09-25,3.6475704,3.6854284,3.6104624,3.6443217,3836.0,0.0,9.0,Syn
2023-09-22,3.6460683,3.682301,3.610672,3.649884,3833.0,4.0,9.0,Syn
2023-09-21,3.6465473,3.6856515,3.606977,3.6457632,3832.0,3.0,9.0,Syn
2023-09-20,3.6507282,3.6837819,3.606889,3.6448162,3831.0,2.0,9.0,Syn
2023-09-19,3.6484222,3.687973,3.6106336,3.6492457,3830.0,1.0,9.0,Syn
2023-09-18,3.6461198,3.6890893,3.608146,3.650178,3829.0,0.0,9.0,Syn
2023-09-15,3.654882,3.6878004,3.6122212,3.6466465,3826.0,4.0,9.0,Syn
2023-09-14,3.6608062,3.6975496,3.6209617,3.6549642,3825.0,3.0,9.0,Syn
2023-09-13,3.659054,3.6982098,3.620186,3.6602318,3824.0,2.0,9.0,Syn
2023-09-12,3.1306062,3.1459944,3.1102395,3.127558,3823.0,1.0,9.0,Syn
2023-09-11,3.126878,3.1456854,3.1087952,3.128019,3822.0,0.0,9.0,Syn
2023-09-08,3.127606,3.1463785,3.109038,3.1294084,3819.0,4.0,9.0,Syn
2023-09-07,3.1275623,3.1459837,3.1071558,3.126621,3818.0,3.0,9.0,Syn
2023-09-06,3.1313198,3.1496952,3.1122496,3.1291716,3817.0,2.0,9.0,Syn
2023-09-05,3.1328256,3.1517296,3.1161923,3.1335864,3816.0,1.0,9.0,Syn
2023-09-04,3.1299691,3.1484132,3.1134603,3.1327424,3815.0,0.0,9.0,Syn
2023-09-01,3.126553,3.1464593,3.109751,3.1304777,3812.0,4.0,9.0,Syn
2023-08-31,3.1249664,3.1447046,3.1067548,3.1252642,3811.0,3.0,8.0,Syn
2023-08-30,3.118461,3.139194,3.1021035,3.122353,3810.0,2.0,8.0,Syn
2023-08-29,3.1166294,3.134262,3.0959516,3.1155992,3809.0,1.0,8.0,Syn
2023-08-28,3.1217685,3.1381223,3.1017544,3.1185002,3808.0,0.0,8.0,Syn
2023-08-25,3.121363,3.1410878,3.1030717,3.122246,3805.0,4.0,8.0,Syn
2023-08-24,3.1207318,3.1373832,3.1021762,3.1204047,3804.0,3.0,8.0,Syn
2023-08-23,3.1245556,3.141513,3.1041706,3.1225398,3803.0,2.0,8.0,Syn
2023-08-22,3.1228015,3.1429975,3.104466,3.125097,3802.0,1.0,8.0,Syn
2023-08-21,3.1228218,3.1420522,3.1035168,3.1234655,3801.0,0.0,8.0,Syn
2023-08-18,3.1234357,3.1406233,3.1039207,3.120143,3798.0,4.0,8.0,Syn
2023-08-17,3.1228566,3.1408913,3.1059482,3.1231825,3797.0,3.0,8.0,Syn
2023-08-16,3.121007,3.1409233,3.101282,3.1230085,3796.0,2.0,8.0,Syn
2023-08-15,3.120726,3.1403959,3.1019905,3.1206002,3795.0,1.0,8.0,Syn
2023-08-14,3.12055,3.1386023,3.1031017,3.1224935,3794.0,0.0,8.0,Syn
2023-08-11,3.1178226,3.1359673,3.1024702,3.1212282,3791.0,4.0,8.0,Syn
2023-08-10,3.1191556,3.1371458,3.099627,3.11733,3790.0,3.0,8.0,Syn
2023-08-09,3.1198816,3.1370673,3.0988846,3.1182973,3789.0,2.0,8.0,Syn
2023-08-08,3.1204622,3.139055,3.101898,3.120968,3788.0,1.0,8.0,Syn
2023-08-07,3.1212192,3.1408348,3.1020777,3.1233659,3787.0,0.0,8.0,Syn
2023-08-04,3.1242275,3.1422474,3.1030107,3.1212945,3784.0,4.0,8.0,Syn
2023-08-03,3.1266875,3.1461275,3.106916,3.1263466,3783.0,3.0,8.0,Syn
2023-08-02,3.1264007,3.144994,3.1068437,3.1266882,3782.0,2.0,8.0,Syn
2023-08-01,3.0657837,3.082615,3.0445678,3.0630522,3781.0,1.0,8.0,Syn
2023-07-31,3.064615,3.0822275,3.045015,3.0641053,3780.0,0.0,7.0,Syn
2023-07-28,3.0643857,3.0825856,3.0452147,3.0658195,3777.0,4.0,7.0,Syn
2023-07-27,3.0645592,3.0825167,3.0438402,3.06356,3776.0,3.0,7.0,Syn
2023-07-26,3.070007,3.086386,3.0492575,3.0671415,3775.0,2.0,7.0,Syn
2023-07-25,3.070304,3.0891006,3.052705,3.0703032,3774.0,1.0,7.0,Syn
2023-07-24,3.0689998,3.0864785,3.050885,3.0695,3773.0,0.0,7.0,Syn
2023-07-21,3.064897,3.0853834,3.047733,3.069383,3770.0,4.0,7.0,Syn
2023-07-20,3.0637794,3.0829487,3.0458064,3.0645134,3769.0,3.0,7.0,Syn
2023-07-19,3.059765,3.079919,3.0414922,3.0618465,3768.0,2.0,7.0,Syn
2023-07-18,3.0589147,3.0763679,3.0376441,3.058298,3767.0,1.0,7.0,Syn
2023-07-17,3.0638332,3.0807872,3.0432215,3.0606632,3766.0,0.0,7.0,Syn
2023-07-14,3.0643876,3.0838706,3.0450451,3.0647213,3763.0,4.0,7.0,Syn
2023-07-13,3.0638657,3.0803614,3.0441234,3.0625818,3762.0,3.0,7.0,Syn
2023-07-12,3.067536,3.0840464,3.046003,3.0637543,3761.0,2.0,7.0,Syn
2023-07-11,3.0673172,3.0865119,3.0473316,3.0680487,3760.0,1.0,7.0,Syn
2023-07-10,3.0675147,3.086625,3.0470753,3.0678356,3759.0,0.0,7.0,Syn
2023-07-07,3.066486,3.0840356,3.0470026,3.065514,3756.0,4.0,7.0,Syn
2023-07-06,3.0661454,3.0845225,3.048074,3.0668037,3755.0,3.0,7.0,Syn
2023-07-05,3.0646284,3.0842876,3.0439024,3.0658562,3754.0,2.0,7.0,Syn
2023-07-04,3.06363,3.083905,3.044611,3.0646303,3753.0,1.0,7.0,Syn
2023-07-03,3.0633664,3.0817342,3.046021,3.064841,3752.0,0.0,7.0,Syn
2023-06-30,3.0613601,3.0797431,3.0445633,3.0637064,3749.0,4.0,6.0,Syn
2023-06-29,3.0612636,3.0804293,3.0411384,3.0612977,3748.0,3.0,6.0,Syn
2023-06-28,3.0617445,3.0793211,3.0399184,3.0592637,3747.0,2.0,6.0,Syn
2023-06-27,3.062145,3.0810251,3.0425584,3.0624764,3746.0,1.0,6.0,Syn
