Date,Open,High,Low,Close,Date_from_start,day_of_week,month,group_id
2024-07-16,2.5290358,2.5485408,2.507697,2.5289073,4131.0,1.0,7.0,Syn
2024-07-15,2.5283787,2.548533,2.5061123,2.5238717,4130.0,0.0,7.0,Syn
2024-07-12,2.5290306,2.544996,2.5076857,2.5288897,4127.0,4.0,7.0,Syn
2024-07-11,2.5400069,2.5485225,2.509311,2.528884,4126.0,3.0,7.0,Syn
2024-07-10,2.529029,2.5485191,2.5076797,2.5288794,4125.0,2.0,7.0,Syn
2024-07-09,2.529029,2.5485168,2.5076778,2.5378284,4124.0,1.0,7.0,Syn
2024-07-08,2.179925,2.1982787,2.1595237,2.1835067,4123.0,0.0,7.0,Syn
2024-07-05,2.2000136,2.216582,2.1895258,2.197821,4120.0,4.0,7.0,Syn
2024-07-04,2.200081,2.2168512,2.1788254,2.2029555,4119.0,3.0,7.0,Syn
2024-07-03,2.189271,2.2047532,2.1764648,2.189666,4118.0,2.0,7.0,Syn
2024-07-02,2.1903863,2.2095087,2.174328,2.1906433,4117.0,1.0,7.0,Syn
2024-07-01,2.1884954,2.2083328,2.1745627,2.1925194,4116.0,0.0,7.0,Syn
2024-06-28,2.1886735,2.2071893,2.1720304,2.1912792,4113.0,4.0,6.0,Syn
2024-06-27,2.187513,2.2029731,2.17116,2.1841888,4112.0,3.0,6.0,Syn
2024-06-26,2.1891246,2.208143,2.1712797,2.1870322,4111.0,2.0,6.0,Syn
2024-06-25,2.1883724,2.2046888,2.1709158,2.188018,4110.0,1.0,6.0,Syn
2024-06-24,2.1900535,2.2049901,2.172169,2.1876507,4109.0,0.0,6.0,Syn
2024-06-21,2.1898975,2.206337,2.1715505,2.1874824,4106.0,4.0,6.0,Syn
2024-06-20,2.1911967,2.2058008,2.1736598,2.190173,4105.0,3.0,6.0,Syn
2024-06-19,2.1918676,2.2079508,2.1739461,2.190943,4104.0,2.0,6.0,Syn
2024-06-18,2.1925776,2.2094886,2.1753032,2.192192,4103.0,1.0,6.0,Syn
2024-06-17,2.193204,2.2097237,2.1756315,2.1925287,4102.0,0.0,6.0,Syn
2024-06-14,2.1938717,2.211041,2.1767564,2.1935048,4099.0,4.0,6.0,Syn
2024-06-13,2.1921408,2.211406,2.1764994,2.1917937,4098.0,3.0,6.0,Syn
2024-06-12,2.1946607,2.207051,2.1650538,2.190003,4097.0,2.0,6.0,Syn
2024-06-11,2.1954315,2.2112062,2.1784706,2.1950164,4096.0,1.0,6.0,Syn
2024-06-10,2.1958702,2.2130315,2.1789002,2.1953747,4095.0,0.0,6.0,Syn
2024-06-07,2.1963415,2.2136123,2.1795006,2.1957662,4092.0,4.0,6.0,Syn
2024-06-06,2.196711,2.2137764,2.1797612,2.1960754,4091.0,3.0,6.0,Syn
2024-06-05,2.197128,2.2142224,2.1802917,2.1963484,4090.0,2.0,6.0,Syn
2024-06-04,2.1974776,2.2143738,2.180524,2.1966143,4089.0,1.0,6.0,Syn
2024-06-03,2.197546,2.2146628,2.1802475,2.1946342,4088.0,0.0,6.0,Syn
2024-05-31,2.198169,2.2133138,2.1811824,2.1970346,4085.0,4.0,5.0,Syn
2024-05-30,2.2108696,2.2150052,2.1833024,2.1972249,4084.0,3.0,5.0,Syn
2024-05-29,2.1987958,2.2151837,2.1817396,2.1973805,4083.0,2.0,5.0,Syn
2024-05-28,2.1990874,2.2152874,2.1819448,2.2076552,4082.0,1.0,5.0,Syn
2024-05-27,3.702955,3.7349553,3.6630626,3.6975226,4081.0,0.0,5.0,Syn
2024-05-24,3.704443,3.7448435,3.675094,3.7115436,4078.0,4.0,5.0,Syn
2024-05-23,3.7104566,3.751468,3.6774423,3.7141852,4077.0,3.0,5.0,Syn
2024-05-22,3.7103229,3.7460496,3.676445,3.7113907,4076.0,2.0,5.0,Syn
2024-05-21,3.7051783,3.743417,3.6715755,3.7063713,4075.0,1.0,5.0,Syn
2024-05-20,3.6991534,3.7396374,3.6664193,3.7064927,4074.0,0.0,5.0,Syn
2024-05-17,3.6996105,3.7386155,3.6673515,3.7022471,4071.0,4.0,5.0,Syn
2024-05-16,3.6943538,3.733346,3.6626155,3.6968002,4070.0,3.0,5.0,Syn
2024-05-15,3.6917987,3.7329326,3.6608365,3.6944828,4069.0,2.0,5.0,Syn
2024-05-14,3.6890306,3.7285826,3.6585307,3.6917796,4068.0,1.0,5.0,Syn
2024-05-13,3.686689,3.7265031,3.656576,3.6895924,4067.0,0.0,5.0,Syn
2024-05-10,3.683278,3.7252562,3.6505837,3.673338,4064.0,4.0,5.0,Syn
2024-05-09,3.6841826,3.713799,3.654431,3.6873236,4063.0,3.0,5.0,Syn
2024-05-08,3.6836581,3.724044,3.6539683,3.6868875,4062.0,2.0,5.0,Syn
2024-05-07,3.683441,3.7239466,3.6537626,3.686734,4061.0,1.0,5.0,Syn
2024-05-06,3.6833956,3.7239962,3.6537044,3.6867378,4060.0,0.0,5.0,Syn
2024-05-03,3.68343,3.724105,3.653712,3.686808,4057.0,4.0,5.0,Syn
2024-05-02,3.6683218,3.724204,3.648975,3.6719742,4056.0,3.0,5.0,Syn
2024-05-01,3.6815596,3.6883354,3.5621464,3.6560001,4055.0,2.0,5.0,Syn
2024-04-30,3.6834643,3.7136545,3.6536405,3.6868846,4054.0,1.0,4.0,Syn
2024-04-29,3.6834016,3.7242296,3.6535416,3.68682,4053.0,0.0,4.0,Syn
2024-04-26,3.683308,3.724153,3.6534126,3.6867208,4050.0,4.0,4.0,Syn
2024-04-25,3.6831942,3.7240524,3.653264,3.686598,4049.0,3.0,4.0,Syn
2024-04-24,3.68307,3.723939,3.6531065,3.6864638,4048.0,2.0,4.0,Syn
2024-04-23,3.682945,3.7238233,3.6529496,3.6863282,4047.0,1.0,4.0,Syn
2024-04-22,3.6808965,3.723711,3.6480563,3.6713033,4046.0,0.0,4.0,Syn
2024-04-19,3.6827114,3.712996,3.6526585,3.686075,4043.0,4.0,4.0,Syn
2024-04-18,3.688676,3.7235122,3.6534152,3.6859639,4042.0,3.0,4.0,Syn
2024-04-17,3.682519,3.7234282,3.6524158,3.685865,4041.0,2.0,4.0,Syn
2024-04-16,3.6824377,3.7233536,3.6523128,3.6907103,4040.0,1.0,4.0,Syn
2024-04-15,2.710455,2.7258797,2.6870575,2.7103856,4039.0,0.0,4.0,Syn
2024-04-12,2.7104883,2.729349,2.6921756,2.7126064,4036.0,4.0,4.0,Syn
2024-04-11,2.7119071,2.7303948,2.6933725,2.7150877,4035.0,3.0,4.0,Syn
2024-04-10,2.7153764,2.729557,2.6935651,2.712288,4034.0,2.0,4.0,Syn
2024-04-09,2.711774,2.7285604,2.6925304,2.7105796,4033.0,1.0,4.0,Syn
2024-04-08,2.71065,2.7304342,2.691447,2.7168674,4032.0,0.0,4.0,Syn
2024-04-05,2.7108862,2.7278748,2.6922407,2.7104578,4029.0,4.0,4.0,Syn
2024-04-04,2.7107472,2.7286599,2.6929462,2.7114189,4028.0,3.0,4.0,Syn
2024-04-03,2.710419,2.7320564,2.6931252,2.7118587,4027.0,2.0,4.0,Syn
2024-04-02,2.7103436,2.728968,2.693219,2.71177,4026.0,1.0,4.0,Syn
2024-04-01,2.7103088,2.728797,2.6932263,2.7116022,4025.0,0.0,4.0,Syn
2024-03-29,2.709416,2.728721,2.6911502,2.7049558,4022.0,4.0,3.0,Syn
2024-03-28,2.7102282,2.724132,2.6932924,2.7115946,4021.0,3.0,3.0,Syn
2024-03-27,2.710191,2.7288013,2.6933455,2.7116585,4020.0,2.0,3.0,Syn
2024-03-26,2.7101707,2.728829,2.6933837,2.7116857,4019.0,1.0,3.0,Syn
2024-03-25,2.710162,2.7288313,2.6934068,2.711685,4018.0,0.0,3.0,Syn
2024-03-22,2.7101562,2.7288277,2.6934216,2.7116802,4015.0,4.0,3.0,Syn
2024-03-21,2.7034404,2.7288287,2.6913419,2.7050972,4014.0,3.0,3.0,Syn
2024-03-20,2.7092893,2.713206,2.653087,2.6980305,4013.0,2.0,3.0,Syn
2024-03-19,2.7101383,2.7242205,2.6934528,2.711691,4012.0,1.0,3.0,Syn
2024-03-18,2.710135,2.72884,2.6934588,2.7116926,4011.0,0.0,3.0,Syn
2024-03-15,2.7101328,2.7288406,2.693463,2.7116926,4008.0,4.0,3.0,Syn
2024-03-14,2.710131,2.728841,2.6934664,2.7116926,4007.0,3.0,3.0,Syn
2024-03-13,2.7101295,2.7288415,2.6934688,2.711693,4006.0,2.0,3.0,Syn
2024-03-12,2.7101283,2.728842,2.693471,2.7116935,4005.0,1.0,3.0,Syn
2024-03-11,2.7092736,2.7288425,2.6913805,2.7051094,4004.0,0.0,3.0,Syn
2024-03-08,2.7101266,2.7242253,2.6934733,2.7116938,4001.0,4.0,3.0,Syn
2024-03-07,2.7203326,2.7288427,2.694982,2.7116938,4000.0,3.0,3.0,Syn
2024-03-06,2.7101257,2.7288427,2.6934748,2.7116938,3999.0,2.0,3.0,Syn
2024-03-05,2.7101254,2.728843,2.6934752,2.7200112,3998.0,1.0,3.0,Syn
2024-03-04,3.1601474,3.17409,3.1368146,3.160799,3997.0,0.0,3.0,Syn
2024-03-01,3.1331437,3.1492586,3.110384,3.1295037,3994.0,4.0,3.0,Syn
2024-02-29,3.136384,3.1579614,3.1166015,3.1392467,3993.0,3.0,2.0,Syn
2024-02-28,3.137904,3.1528819,3.1143959,3.1336014,3992.0,2.0,2.0,Syn
2024-02-27,3.1326847,3.1503909,3.1119184,3.131268,3991.0,1.0,2.0,Syn
2024-02-26,3.130578,3.1505547,3.1094205,3.1361873,3990.0,0.0,2.0,Syn
2024-02-23,3.132784,3.1506987,3.1119692,3.1319742,3987.0,4.0,2.0,Syn
2024-02-22,3.13388,3.1528857,3.1139886,3.1339424,3986.0,3.0,2.0,Syn
2024-02-21,3.1342645,3.1566231,3.1151528,3.1350725,3985.0,2.0,2.0,Syn
2024-02-20,3.133753,3.1540682,3.1151881,3.1350837,3984.0,1.0,2.0,Syn
2024-02-19,3.1332483,3.1538417,3.115076,3.1349144,3983.0,0.0,2.0,Syn
2024-02-16,3.1316385,3.1537428,3.111821,3.124647,3980.0,4.0,2.0,Syn
2024-02-15,3.132839,3.1465864,3.1151664,3.13486,3979.0,3.0,2.0,Syn
2024-02-14,3.1327684,3.1537893,3.115234,3.1348808,3978.0,2.0,2.0,Syn
2024-02-13,3.1327038,3.1537807,3.1152549,3.134872,3977.0,1.0,2.0,Syn
2024-02-12,3.1326466,3.1537533,3.115251,3.1348472,3976.0,0.0,2.0,Syn
2024-02-09,3.1326075,3.15373,3.115246,3.134826,3973.0,4.0,2.0,Syn
2024-02-08,3.1222115,3.1537166,3.1119895,3.1246216,3972.0,3.0,2.0,Syn
2024-02-07,3.1312516,3.129418,3.0524037,3.1136684,3971.0,2.0,2.0,Syn
2024-02-06,3.1325634,3.1465275,3.1152525,3.1348033,3970.0,1.0,2.0,Syn
2024-02-05,3.1325572,3.1537,3.1152537,3.1347992,3969.0,0.0,2.0,Syn
2024-02-02,3.1325529,3.1536965,3.1152546,3.1347961,3966.0,4.0,2.0,Syn
2024-02-01,3.1325495,3.1536937,3.1152554,3.134794,3965.0,3.0,2.0,Syn
2024-01-31,3.1325476,3.153692,3.1152565,3.1347926,3964.0,2.0,1.0,Syn
2024-01-30,3.1325464,3.1536908,3.1152575,3.1347919,3963.0,1.0,1.0,Syn
2024-01-29,3.1312256,3.1536903,3.1120014,3.1245992,3962.0,0.0,1.0,Syn
2024-01-26,3.132545,3.1465127,3.1152594,3.1347911,3959.0,4.0,1.0,Syn
2024-01-25,3.1409528,3.1536894,3.116494,3.1347911,3958.0,3.0,1.0,Syn
2024-01-24,3.1325448,3.1536894,3.115261,3.1347911,3957.0,2.0,1.0,Syn
2024-01-23,3.1325445,3.1536894,3.1152616,3.1416388,3956.0,1.0,1.0,Syn
2024-01-22,3.5816543,3.6179261,3.5453463,3.5826244,3955.0,0.0,1.0,Syn
2024-01-19,3.5866709,3.624938,3.5484867,3.5868082,3952.0,4.0,1.0,Syn
2024-01-18,3.5821953,3.6215518,3.546505,3.5844216,3951.0,3.0,1.0,Syn
2024-01-17,3.5769668,3.6153374,3.543491,3.5789437,3950.0,2.0,1.0,Syn
2024-01-16,3.5742614,3.6135883,3.5395098,3.5756783,3949.0,1.0,1.0,Syn
2024-01-12,3.5657828,3.6063,3.5312107,3.572577,3945.0,4.0,1.0,Syn
2024-01-10,3.5584593,3.5969617,3.5249858,3.56039,3943.0,2.0,1.0,Syn
2024-01-09,3.5502923,3.5891726,3.517896,3.5530198,3942.0,1.0,1.0,Syn
2024-01-08,3.5466554,3.588041,3.5148728,3.5501082,3941.0,0.0,1.0,Syn
2024-01-05,3.5452645,3.5850136,3.513651,3.5491054,3938.0,4.0,1.0,Syn
2024-01-04,3.5450702,3.5850773,3.5134847,3.5491445,3937.0,3.0,1.0,Syn
2024-01-03,3.5435526,3.5855014,3.5093648,3.5357988,3936.0,2.0,1.0,Syn
2024-01-02,3.5455592,3.57605,3.5139372,3.549821,3935.0,1.0,1.0,Syn
2023-12-29,3.5456312,3.585956,3.5140102,3.5499265,3931.0,4.0,12.0,Syn
2023-12-28,3.545537,3.5858853,3.5139303,3.5498502,3930.0,3.0,12.0,Syn
2023-12-27,3.5453308,3.5856853,3.5137427,3.549654,3929.0,2.0,12.0,Syn
2023-12-26,3.545077,3.5854301,3.5135064,3.5494068,3928.0,1.0,12.0,Syn
2023-12-22,3.530878,3.5851755,3.5089087,3.5354342,3924.0,4.0,12.0,Syn
2023-12-21,3.5428307,3.5518672,3.4289937,3.5204785,3923.0,3.0,12.0,Syn
2023-12-20,3.544425,3.574998,3.5128648,3.5487626,3922.0,2.0,12.0,Syn
2023-12-19,3.5442805,3.5846295,3.5127125,3.5486188,3921.0,1.0,12.0,Syn
2023-12-18,3.544164,3.5845156,3.5125854,3.5485024,3920.0,0.0,12.0,Syn
2023-12-15,3.5440655,3.5844207,3.5124764,3.548404,3917.0,4.0,12.0,Syn
2023-12-14,3.5439794,3.5843377,3.5123804,3.5483172,3916.0,3.0,12.0,Syn
2023-12-13,3.5439012,3.5842626,3.512294,3.5482388,3915.0,2.0,12.0,Syn
2023-12-12,3.5420558,3.5841932,3.5078611,3.5344498,3914.0,1.0,12.0,Syn
2023-12-11,3.5437648,3.5743592,3.5121439,3.5481005,3913.0,0.0,12.0,Syn
2023-12-08,3.5503635,3.584072,3.5130548,3.5480413,3910.0,4.0,12.0,Syn
2023-12-07,3.543653,3.5840206,3.5120218,3.547988,3909.0,3.0,12.0,Syn
2023-12-06,3.5436065,3.5839756,3.511971,3.5533535,3908.0,2.0,12.0,Syn
2023-12-05,3.035171,3.0506306,3.0086567,3.032781,3907.0,1.0,12.0,Syn
2023-12-04,3.0434415,3.0641084,3.0223973,3.0463722,3906.0,0.0,12.0,Syn
2023-12-01,3.0414722,3.0587585,3.0191355,3.0438588,3903.0,4.0,12.0,Syn
2023-11-30,3.0460517,3.0614858,3.0236435,3.043534,3902.0,3.0,11.0,Syn
2023-11-29,3.0458593,3.0632775,3.0243542,3.0453577,3901.0,2.0,11.0,Syn
2023-11-28,3.0473452,3.0660572,3.0242014,3.0528018,3900.0,1.0,11.0,Syn
2023-11-27,3.048971,3.0649014,3.025345,3.0470912,3899.0,0.0,11.0,Syn
2023-11-24,3.049788,3.0663633,3.0266955,3.0484068,3896.0,4.0,11.0,Syn
2023-11-23,3.0500813,3.0700998,3.0278788,3.0493915,3895.0,3.0,11.0,Syn
2023-11-22,3.0502014,3.068316,3.0289295,3.0501707,3894.0,2.0,11.0,Syn
2023-11-21,3.0500948,3.068834,3.0296845,3.050638,3893.0,1.0,11.0,Syn
2023-11-20,3.048708,3.069185,3.027241,3.0414684,3892.0,0.0,11.0,Syn
2023-11-17,3.04976,3.0627432,3.0306852,3.0511315,3889.0,4.0,11.0,Syn
2023-11-16,3.0496082,3.069569,3.0309966,3.05125,3888.0,3.0,11.0,Syn
2023-11-15,3.0494854,3.0696754,3.0312204,3.0513232,3887.0,2.0,11.0,Syn
2023-11-14,3.0493932,3.0697482,3.0313797,3.0513685,3886.0,1.0,11.0,Syn
2023-11-13,3.0493255,3.0697975,3.0314913,3.0513961,3885.0,0.0,11.0,Syn
2023-11-10,3.0396268,3.0698314,3.028543,3.0419316,3882.0,4.0,11.0,Syn
2023-11-09,3.048015,3.047273,2.9732354,3.0317583,3881.0,3.0,11.0,Syn
2023-11-08,3.0492196,3.0631986,3.0316603,3.051429,3880.0,2.0,11.0,Syn
2023-11-07,3.0492032,3.0698814,3.0316858,3.0514326,3879.0,1.0,11.0,Syn
2023-11-06,3.049192,3.0698893,3.0317037,3.0514348,3878.0,0.0,11.0,Syn
2023-11-03,3.0491838,3.0698946,3.0317156,3.051436,3875.0,4.0,11.0,Syn
2023-11-02,3.0491784,3.0698981,3.031724,3.0514367,3874.0,3.0,11.0,Syn
2023-11-01,3.0491743,3.0699003,3.0317295,3.051437,3873.0,2.0,11.0,Syn
2023-10-31,3.0479434,3.0699017,3.028707,3.0419555,3872.0,1.0,10.0,Syn
2023-10-30,3.0491693,3.0632308,3.031736,3.0514367,3871.0,0.0,10.0,Syn
2023-10-27,3.0579307,3.0699034,3.0330255,3.0514364,3868.0,4.0,10.0,Syn
2023-10-26,3.0491664,3.0699036,3.031739,3.0514362,3867.0,3.0,10.0,Syn
2023-10-25,3.0491657,3.0699039,3.0317397,3.0585732,3866.0,2.0,10.0,Syn
2023-10-24,3.0884793,3.1055305,3.0667548,3.0897017,3865.0,1.0,10.0,Syn
2023-10-23,3.0714228,3.0954175,3.0535707,3.07788,3864.0,0.0,10.0,Syn
2023-10-20,3.0745504,3.0898607,3.050702,3.072475,3861.0,4.0,10.0,Syn
2023-10-19,3.0743346,3.0927827,3.0542388,3.0745375,3860.0,3.0,10.0,Syn
2023-10-18,3.0742755,3.0909545,3.0527065,3.072683,3859.0,2.0,10.0,Syn
2023-10-17,3.0745234,3.0928936,3.0521743,3.0796292,3858.0,1.0,10.0,Syn
2023-10-16,3.0760655,3.0919168,3.0535905,3.0741763,3857.0,0.0,10.0,Syn
2023-10-13,3.0769393,3.093996,3.0554976,3.0759716,3854.0,4.0,10.0,Syn
2023-10-12,3.077368,3.0980692,3.0569887,3.0773003,3853.0,3.0,10.0,Syn
2023-10-11,3.0773916,3.0961375,3.0578516,3.077972,3852.0,2.0,10.0,Syn
2023-10-10,3.0771515,3.0963562,3.058321,3.0782168,3851.0,1.0,10.0,Syn
2023-10-09,3.0756938,3.0965383,3.0556226,3.0686793,3850.0,0.0,10.0,Syn
2023-10-06,3.0768087,3.0898824,3.0590613,3.078535,3847.0,4.0,10.0,Syn
2023-10-05,3.076717,3.096865,3.0593202,3.078652,3846.0,3.0,10.0,Syn
2023-10-04,3.0766487,3.0969589,3.0594919,3.0787241,3845.0,2.0,10.0,Syn
2023-10-03,3.0765991,3.0970137,3.0596035,3.078765,3844.0,1.0,10.0,Syn
2023-10-02,3.0765667,3.0970514,3.0596805,3.078791,3843.0,0.0,10.0,Syn
2023-09-29,3.0666623,3.097082,3.0566332,3.069097,3840.0,4.0,9.0,Syn
2023-09-28,3.0752826,3.07397,2.99989,3.0586796,3839.0,3.0,9.0,Syn
2023-09-27,3.0765378,3.0902908,3.0598087,3.0788424,3838.0,2.0,9.0,Syn
2023-09-26,3.0765376,3.0971417,3.05983,3.0788527,3837.0,1.0,9.0,Syn
2023-09-25,3.0765386,3.0971527,3.059845,3.0788603,3836.0,0.0,9.0,Syn
2023-09-22,3.07654,3.0971613,3.0598557,3.0788665,3833.0,4.0,9.0,Syn
2023-09-21,3.076542,3.097168,3.059864,3.0788713,3832.0,3.0,9.0,Syn
2023-09-20,3.0765438,3.0971735,3.05987,3.078875,3831.0,2.0,9.0,Syn
2023-09-19,3.075287,3.0971775,3.05677,3.069163,3830.0,1.0,9.0,Syn
2023-09-18,3.0765467,3.090344,3.0598776,3.0788805,3829.0,0.0,9.0,Syn
2023-09-15,3.0851943,3.0971828,3.0611498,3.0788822,3826.0,4.0,9.0,Syn
2023-09-14,3.0765488,3.0971847,3.059882,3.078884,3825.0,3.0,9.0,Syn
2023-09-13,3.0765495,3.097186,3.0598834,3.0859265,3824.0,2.0,9.0,Syn
2023-09-12,4.544209,4.5899596,4.4826317,4.5273466,3823.0,1.0,9.0,Syn
2023-09-11,4.5512156,4.5939207,4.4818754,4.5331225,3822.0,0.0,9.0,Syn
2023-09-08,4.5523524,4.6019583,4.491008,4.5426855,3819.0,4.0,9.0,Syn
2023-09-07,4.568984,4.6189947,4.5100827,4.5610366,3818.0,3.0,9.0,Syn
2023-09-06,4.5809093,4.632867,4.520287,4.5738015,3817.0,2.0,9.0,Syn
2023-09-05,4.589357,4.6423564,4.526781,4.5840983,3816.0,1.0,9.0,Syn
2023-09-04,4.59619,4.649071,4.5325212,4.589524,3815.0,0.0,9.0,Syn
2023-09-01,4.6016746,4.6553845,4.538028,4.595872,3812.0,4.0,9.0,Syn
2023-08-31,4.6063886,4.661782,4.5438623,4.601758,3811.0,3.0,8.0,Syn
2023-08-30,4.610541,4.66643,4.550175,4.6073112,3810.0,2.0,8.0,Syn
2023-08-29,4.614299,4.67144,4.5569224,4.6126146,3809.0,1.0,8.0,Syn
2023-08-28,4.6147456,4.676146,4.556556,4.5947995,3808.0,0.0,8.0,Syn
2023-08-25,4.6206326,4.6640005,4.570338,4.6221685,3805.0,4.0,8.0,Syn
2023-08-24,4.6227665,4.6837606,4.5757933,4.625817,3804.0,3.0,8.0,Syn
2023-08-23,4.6236615,4.685792,4.5794387,4.6280584,3803.0,2.0,8.0,Syn
2023-08-22,4.622886,4.6859703,4.580651,4.628397,3802.0,1.0,8.0,Syn
2023-08-21,4.6201935,4.683986,4.5790973,4.626532,3801.0,0.0,8.0,Syn
2023-08-18,4.5923862,4.679845,4.5675483,4.5996065,3798.0,4.0,8.0,Syn
2023-08-17,4.6065598,4.6186004,4.4279976,4.569261,3797.0,3.0,8.0,Syn
2023-08-16,4.6023993,4.650415,4.5602226,4.6094847,3796.0,2.0,8.0,Syn
2023-08-15,4.5948677,4.65893,4.551309,4.601756,3795.0,1.0,8.0,Syn
2023-08-14,4.5873814,4.6510954,4.542201,4.5939536,3794.0,0.0,8.0,Syn
2023-08-11,4.5802274,4.6435485,4.533314,4.5864205,3791.0,4.0,8.0,Syn
2023-08-10,4.573533,4.63645,4.5248528,4.5793166,3790.0,3.0,8.0,Syn
2023-08-09,4.5673065,4.629832,4.516877,4.5726748,3789.0,2.0,8.0,Syn
2023-08-08,4.5586033,4.6236567,4.5022516,4.5440555,3788.0,1.0,8.0,Syn
2023-08-07,4.556047,4.6018605,4.5022497,4.560598,3787.0,0.0,8.0,Syn
2023-08-04,4.5532527,4.612374,4.495816,4.555039,3784.0,4.0,8.0,Syn
2023-08-03,4.5459547,4.607145,4.4890003,4.549724,3783.0,3.0,8.0,Syn
2023-08-02,4.5412216,4.602132,4.482769,4.5465665,3782.0,2.0,8.0,Syn
2023-08-01,3.299811,3.3247833,3.2740772,3.2984464,3781.0,1.0,8.0,Syn
2023-07-31,3.2858477,3.313593,3.2621589,3.2906835,3780.0,0.0,7.0,Syn
2023-07-28,3.2823298,3.3035316,3.2583215,3.2829068,3777.0,4.0,7.0,Syn
2023-07-27,3.2878177,3.307174,3.2621121,3.2837105,3776.0,3.0,7.0,Syn
2023-07-26,3.286912,3.311785,3.264566,3.2878227,3775.0,2.0,7.0,Syn
2023-07-25,3.2851257,3.3122454,3.2622154,3.2924428,3774.0,1.0,7.0,Syn
2023-07-24,3.2797718,3.3047082,3.2572227,3.2813678,3773.0,0.0,7.0,Syn
2023-07-21,3.2757666,3.300806,3.2537525,3.277854,3770.0,4.0,7.0,Syn
2023-07-20,3.272774,3.3001707,3.2512252,3.2751472,3769.0,3.0,7.0,Syn
2023-07-19,3.270673,3.2956738,3.2495122,3.2732022,3768.0,2.0,7.0,Syn
2023-07-18,3.2691503,3.294078,3.248299,3.271754,3767.0,1.0,7.0,Syn
2023-07-17,3.2665138,3.2928293,3.2437582,3.2592676,3766.0,0.0,7.0,Syn
2023-07-14,3.2670474,3.2838042,3.2466464,3.2696893,3763.0,4.0,7.0,Syn
2023-07-13,3.266272,3.290964,3.2460384,3.2689106,3762.0,3.0,7.0,Syn
2023-07-12,3.2656183,3.2902439,3.245525,3.268249,3761.0,2.0,7.0,Syn
2023-07-11,3.265061,3.2896283,3.2450867,3.2676826,3760.0,1.0,7.0,Syn
2023-07-10,3.2645824,3.2891,3.2447112,3.2671955,3759.0,0.0,7.0,Syn
2023-07-07,3.252656,3.288644,3.2407732,3.255458,3756.0,4.0,7.0,Syn
2023-07-06,3.2623484,3.2612145,3.1743908,3.2429452,3755.0,3.0,7.0,Syn
2023-07-05,3.2635036,3.2799215,3.2438645,3.266096,3754.0,2.0,7.0,Syn
2023-07-04,3.2632337,3.2876089,3.2436535,3.2658215,3753.0,1.0,7.0,Syn
2023-07-03,3.2629976,3.2873478,3.243469,3.2655811,3752.0,0.0,7.0,Syn
2023-06-30,3.2627907,3.2871192,3.2433076,3.2653704,3749.0,4.0,6.0,Syn
2023-06-29,3.2626088,3.2869174,3.2431653,3.2651849,3748.0,3.0,6.0,Syn
2023-06-28,3.2624478,3.2867396,3.2430398,3.265021,3747.0,2.0,6.0,Syn
2023-06-27,3.2608418,3.286582,3.2393186,3.2535748,3746.0,1.0,6.0,Syn
